id,thread_id,answer_id,body,score,creation_date,owner_id,owner_reputation,is_accepted
832,516,7250275,"<p>Please keep in mind that the answers here assume that the length of the file is less than or equal to <code>Integer.MAX_VALUE</code>(2147483647).</p>
<p>If you are reading in from a file, you can do something like this:</p>
<pre><code>    File file = new File(&quot;myFile&quot;);
    byte[] fileData = new byte[(int) file.length()];
    DataInputStream dis = new DataInputStream(new FileInputStream(file));
    dis.readFully(fileData);
    dis.close();
</code></pre>
<hr />
<p>Java 7 adds some new features in the java.nio.file package that can be used to make this example a few lines shorter. See the <a href=""http://docs.oracle.com/javase/7/docs/api/java/nio/file/Files.html#readAllBytes%28java.nio.file.Path%29"" rel=""nofollow noreferrer"">readAllBytes()</a> method in the <a href=""http://docs.oracle.com/javase/7/docs/api/java/nio/file/Files.html"" rel=""nofollow noreferrer"">java.nio.file.Files</a> class. Here is a short example:</p>
<pre><code>import java.nio.file.FileSystems;
import java.nio.file.Files;
import java.nio.file.Path;

// ...
        Path p = FileSystems.getDefault().getPath(&quot;&quot;, &quot;myFile&quot;);
        byte [] fileData = Files.readAllBytes(p);
</code></pre>
<p>Android has support for this starting in <a href=""https://developer.android.com/reference/kotlin/java/nio/file/Files?hl=en"" rel=""nofollow noreferrer"">Api level 26</a> (8.0.0, Oreo).</p>
",64,2011-08-30 21:55:20.000000 +00:00,238704,41876,0
833,516,7250265,"<p>The simplest approach IMO is to use <a href=""https://github.com/google/guava/wiki"" rel=""nofollow noreferrer"">Guava</a> and its <a href=""http://google.github.io/guava/releases/21.0/api/docs/com/google/common/io/ByteStreams.html"" rel=""nofollow noreferrer""><code>ByteStreams</code></a> class:</p>

<pre><code>byte[] bytes = ByteStreams.toByteArray(in);
</code></pre>

<p>Or for a file:</p>

<pre><code>byte[] bytes = Files.toByteArray(file);
</code></pre>

<p>Alternatively (if you didn't want to use Guava), you could create a <a href=""http://download.oracle.com/javase/7/docs/api/java/io/ByteArrayOutputStream.html"" rel=""nofollow noreferrer""><code>ByteArrayOutputStream</code></a>, and repeatedly read into a byte array and write into the <code>ByteArrayOutputStream</code> (letting that handle resizing), then call <a href=""http://download.oracle.com/javase/7/docs/api/java/io/ByteArrayOutputStream.html#toByteArray%28%29"" rel=""nofollow noreferrer""><code>ByteArrayOutputStream.toByteArray()</code></a>.</p>

<p>Note that this approach works whether you can tell the length of your input or not - assuming you have enough memory, of course.</p>
",65,2011-08-30 21:53:54.000000 +00:00,22656,1494234,1
834,516,7250377,"<p>Max value for array index is Integer.MAX_INT - it's around 2Gb (2^31 / 2 147 483 647).
Your input stream can be bigger than 2Gb, so you have to process data in chunks, sorry.</p>

<pre><code>        InputStream is;
        final byte[] buffer = new byte[512 * 1024 * 1024]; // 512Mb
        while(true) {
            final int read = is.read(buffer);
            if ( read &lt; 0 ) {
                break;
            }
            // do processing 
        }
</code></pre>
",3,2011-08-30 22:07:18.000000 +00:00,707608,2660,0
835,516,7250283,"<p>You can use Apache <a href=""http://commons.apache.org/io/"" rel=""noreferrer"">commons-io</a> for this task:</p>

<p>Refer to <a href=""http://commons.apache.org/io/api-release/org/apache/commons/io/FileUtils.html#readFileToByteArray%28java.io.File%29"" rel=""noreferrer"">this method</a>:</p>

<pre><code>public static byte[] readFileToByteArray(File file) throws IOException
</code></pre>

<p>Update:</p>

<p><strong>Java 7</strong> way:</p>

<pre><code>byte[] bytes = Files.readAllBytes(Paths.get(filename));
</code></pre>

<p>and if it is a text file and you want to convert it to String (change encoding as needed):</p>

<pre><code>StandardCharsets.UTF_8.decode(ByteBuffer.wrap(bytes)).toString()
</code></pre>
",10,2011-08-30 21:56:12.000000 +00:00,854386,6696,0
836,516,7250326,"<p>You can read it by chunks (<code>byte buffer[] = new byte[2048]</code>) and write the chunks to a ByteArrayOutputStream. From the ByteArrayOutputStream you can retrieve the contents as a byte[], without needing to determine its size beforehand.</p>
",6,2011-08-30 22:02:14.000000 +00:00,598289,24780,0
837,516,7250258,"<p>I believe buffer length needs to be specified, as memory is finite and you may run out of it</p>

<p>Example:</p>

<pre><code>InputStream in = new FileInputStream(strFileName);
    long length = fileFileName.length();

    if (length &gt; Integer.MAX_VALUE) {
        throw new IOException(""File is too large!"");
    }

    byte[] bytes = new byte[(int) length];

    int offset = 0;
    int numRead = 0;

    while (offset &lt; bytes.length &amp;&amp; (numRead = in.read(bytes, offset, bytes.length - offset)) &gt;= 0) {
        offset += numRead;
    }

    if (offset &lt; bytes.length) {
        throw new IOException(""Could not completely read file "" + fileFileName.getName());
    }

    in.close();
</code></pre>
",5,2011-08-30 21:52:58.000000 +00:00,359862,96051,0
838,521,79268270,"<p>In our project, we encountered an issue with <code>@MockBean</code> and resolved it as follows:</p>
<p>We had the following setup in a <code>@TestConfiguration</code> class:</p>
<pre class=""lang-java prettyprint-override""><code>@TestConfiguration
public class FeatureApiTestConfiguration {
    @MockBean(name = &quot;featureServerSideEventStreamWebClient&quot;)
    private WebClient featureServerSideEventStreamWebClient;

    @MockBean
    private FeatureApiSSEClient featureApiSSEClient;

    @PostConstruct
    public void initialize() {
        Mockito.when(featureApiSSEClient.streamEventsForFeatures(Mockito.anyList())).thenReturn(Flux.empty());
    }

}
</code></pre>
<p>To resolve the issue, we removed this configuration entirely and replaced it by moving the mocked beans to our <code>BaseIT</code> class. Here's how we updated the implementation:</p>
<p>BaseIT.class:</p>
<pre class=""lang-java prettyprint-override""><code>@MockitoBean(name = &quot;featureServerSideEventStreamWebClient&quot;)
private WebClient featureServerSideEventStreamWebClient;

@MockitoBean(answers = Answers.RETURNS_MOCKS)
private FeatureApiSSEClient featureApiSSEClient;
</code></pre>
<p>We also removed the <code>@PostConstruct</code> method since it was no longer needed. With this setup, our tests worked as expected with RETURNS_MOCKS.</p>
<p>This topic has been further discussed in the Spring Boot community and relates to the recent deprecation of <code>@MockBean</code> and <code>@SpyBean</code>. You can find more details in the <a href=""https://github.com/spring-projects/spring-boot/wiki/Spring-Boot-3.4-Release-Notes#upgrading-from-spring-boot-33"" rel=""nofollow noreferrer"">Spring Boot 3.4 Release Notes</a>.</p>
<p>Here is the disccusion: <a href=""https://github.com/spring-projects/spring-framework/issues/33925"" rel=""nofollow noreferrer"">Discussion</a></p>
",0,2024-12-10 12:38:21.000000 +00:00,10046318,741,0
839,521,79254348,"<p>It looks like that <code>@MockitoSpyBean</code> requires that you have a bean present that Mockito would be able to spy on. Previously, with <code>@SpyBean</code> bean was created if none was present.</p>
<p>I use <code>@MockitoBean(answers = Answers.CALLS_REAL_METHODS)</code> instead of <code>@SpyBean</code>. Alternatively, you can make sure that you actually create a bean yourself in a test configuration.</p>
<p><a href=""https://i.sstatic.net/ZPtypCmS.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/ZPtypCmS.png"" alt=""enter image description here"" /></a>
<a href=""https://docs.spring.io/spring-framework/reference/testing/annotations/integration-spring/annotation-mockitobean.html"" rel=""nofollow noreferrer"">https://docs.spring.io/spring-framework/reference/testing/annotations/integration-spring/annotation-mockitobean.html</a></p>
",0,2024-12-05 10:52:19.000000 +00:00,4174003,2924,0
840,522,79268262,"<p>I know this question is old, but it seems that it was lacking an actual working response.</p>
<p>I managed to achieve this doing the following:</p>
<ol>
<li>Define two Configurators for the Clients</li>
</ol>
<pre class=""lang-java prettyprint-override""><code>@Configuration
public class ClientAConfig {

    @Bean(name = &quot;clientARequestInterceptor&quot;)
    public RequestInterceptor clientARequestInterceptor() {
        return requestTemplate -&gt; {
            requestTemplate.header(&quot;Authorization&quot;, &quot;Bearer tokenA&quot;);
        };
    }

}
</code></pre>
<p>and a similar one with different content for <code>ClientBConfig</code></p>
<ol start=""2"">
<li>Define FeignClients as such:</li>
</ol>
<pre class=""lang-java prettyprint-override""><code>@FeignClient(name = &quot;ClientAClient&quot;, url = &quot;...&quot;, configuration = ClientAConfig.class)
public interface ClientAClient {...}
</code></pre>
<pre class=""lang-java prettyprint-override""><code>@FeignClient(name = &quot;ClientBClient&quot;, url = &quot;...&quot;, configuration = ClientBConfig.class)
public interface ClientBClient {...}
</code></pre>
<ol start=""3"">
<li>Provide custom Feign configurator that lets the know FeignClient not to inherit beans from the parent context.</li>
</ol>
<pre class=""lang-java prettyprint-override""><code>@Configuration
public class FeignConfiguration {

    @Bean
    public FeignClientConfigurer feignClientConfigurer() {
        return new FeignClientConfigurer() {

            @Override
            public boolean inheritParentConfiguration() {
                return false;
            }

        };
    }
}
</code></pre>
<p>source: <a href=""https://docs.spring.io/spring-cloud-openfeign/reference/spring-cloud-openfeign.html#:%7E:text=If%20we%20want%20to%20create,collision%20of%20these%20configuration%20beans"" rel=""nofollow noreferrer"">https://docs.spring.io/spring-cloud-openfeign/reference/spring-cloud-openfeign.html#:~:text=If%20we%20want%20to%20create,collision%20of%20these%20configuration%20beans</a>.</p>
",1,2024-12-10 12:35:32.000000 +00:00,2810099,2556,0
841,522,78238893,"<p>Try remove <code>@Configuration</code> annotation, and use <code>ApplicationContext</code> to read configed properties:</p>
<pre class=""lang-java prettyprint-override""><code>// config
import feign.RequestInterceptor;
import feign.auth.BasicAuthRequestInterceptor;
import org.springframework.context.annotation.Bean;
public class Client1 {

    @Bean(name = &quot;amapRequestInterceptor&quot;)
    public BasicAuthRequestInterceptor basicAuthRequestInterceptor() {
        String user = SpringUtils.getProperty(&quot;client1.user&quot;, String.class, null);
        String password = SpringUtils.getProperty(&quot;client1.password&quot;, String.class, null);
        return new BasicAuthRequestInterceptor(user, password);
    }
}
// SpringUtils
import org.springframework.beans.BeansException;
import org.springframework.context.ApplicationContext;
import org.springframework.context.ApplicationContextAware;
import org.springframework.lang.NonNull;
import org.springframework.stereotype.Component;

@Component
public class SpringUtils implements ApplicationContextAware {

    private static ApplicationContext applicationContext;

    @Override
    public void setApplicationContext(@NonNull ApplicationContext applicationContext) throws BeansException {
        if (SpringUtils.applicationContext == null) {
            SpringUtils.applicationContext = applicationContext;
        }
    }

    public static &lt;T&gt; T getProperty(String key, Class&lt;T&gt; targetType, T defaultValue) {
        return applicationContext.getEnvironment().getProperty(key, targetType, defaultValue);
    }

}
</code></pre>
<p>The problem in your code is feign will use all of <code>RequestInterceptor</code> in application context so that <code>Authorization</code> header is overwrite twice.</p>
<p>With <code>@Configuration</code> removed, there is no RequestInterceptor in application context, feign will use <code>RequestInterceptor</code> specified by <code>@FeignClient</code>.</p>
",0,2024-03-28 14:28:12.000000 +00:00,18918742,21,0
842,522,74415212,"<p>I guess You have to remove the stereotype <code>@Configuration</code>.</p>
<p>I actually came here during a search to a similar problem. I do have (same like You) two different configs. One FeignClient with and a second client without auth. But the second client is using both RequestInterceptors (I implemented a noop-RequestInterceptor just for logging).</p>
<p>Could You actually solve your problem?</p>
",4,2022-11-12 17:47:06.000000 +00:00,5980325,126,1
843,524,13549573,"<p>There is a fundamental problem in the design: there is no way, with your current database design, to know which cities belong to which state.</p>

<p>The tables should look like that:</p>

<pre><code>State
    - id
    - name

City
    - id
    - name
    - state_id (foreign key to State.id)
</code></pre>

<p>And the SQL query to get the cities of a given state ID would thus simply look like this:</p>

<pre><code>select city.id, city.name from city
where city.state_id = ?
order by city.name
</code></pre>
",0,2012-11-25 08:51:09.000000 +00:00,571407,690825,0
